customer_id,dpd,loan_amount,communication_score,utility_payment_score,sms_response_rate,credit_bureau_score,last_payment_days_ago,channel_preference,preferred_hour,business_vintage_years,annual_turnover,emi_amount,last_repayment_date,overdue_amount,repaid_in_7_days,repaid_in_14_days,repaid_in_30_days,default_risk
27425,30,230118,0.6968662036570478,0.2117467540070963,0.6599358962466241,861,62,WhatsApp,13,3,5839061,42050,2025-04-12 09:04:57.578245,184616,0,0,0,0
27426,90,190051,0.014055854668719281,0.2232044604609793,0.13280031953504612,463,69,SMS,15,3,4794967,36340,2025-02-16 09:04:57.578245,15752,0,0,0,1
27427,1,277596,0.3888940734096149,0.9160412117518569,0.6728954709756478,626,73,Call,14,17,9837489,13950,2025-03-29 09:04:57.578245,190765,0,0,1,0
27428,0,308690,0.4544720805283491,0.6499319229707531,0.5300021536835032,428,71,Call,12,10,2932690,36114,2025-03-19 09:04:57.578245,51031,1,0,0,0
27429,0,237360,0.2929186891751352,0.8432442122858881,0.47796228779173155,302,25,Email,15,20,8360286,34846,2025-03-12 09:04:57.578245,156543,1,0,1,0
27430,5,24253,0.25027287547628896,0.6982975303548349,0.7990978886559659,402,83,Email,11,5,4622924,24276,2025-03-03 09:04:57.578245,26179,0,1,1,0
27431,0,344448,0.6145421246040167,0.05008731763601959,0.4003431222858138,531,41,Call,11,5,9371165,36006,2025-02-23 09:04:57.578245,132077,1,1,1,0
27432,30,368171,0.8282776709465121,0.1595710774746023,0.2244400122420832,585,18,WhatsApp,18,5,9469101,6725,2025-02-13 09:04:57.578245,10310,0,0,0,0
27433,60,282734,0.5056260122048066,0.5398389725479938,0.8298302138570044,403,9,WhatsApp,17,15,513768,13743,2025-03-08 09:04:57.578245,154147,1,0,1,0
27434,2,235380,0.7117811095608173,0.26324503850439507,0.27292706077393125,396,6,WhatsApp,17,4,2860404,23965,2025-04-10 09:04:57.578245,122742,0,0,0,0
27435,0,105079,0.7311620383379122,0.44591250593251464,0.7144288358152685,858,20,WhatsApp,13,15,3128904,24585,2025-02-27 09:04:57.578245,102119,0,0,0,0
27436,2,219106,0.9073476101264053,0.22070030135470664,0.5969531892983119,595,76,Call,8,24,3181160,46877,2025-03-04 09:04:57.578245,76547,1,1,0,0
27437,1,458459,0.733571418996125,0.9073058587041849,0.3348911946693528,367,83,Call,9,3,7005338,43773,2025-02-27 09:04:57.578245,131631,0,1,0,0
27438,15,157176,0.2709126781892439,0.6189711529307351,0.49978323461472984,377,46,Email,15,13,2140169,42770,2025-03-19 09:04:57.578245,65058,0,1,1,0
27439,30,323803,0.18983394173415136,0.8679479635377927,0.39418419114881253,510,38,Call,16,9,9413079,28052,2025-04-14 09:04:57.578245,109623,1,1,1,0
27440,90,54764,0.908101660328514,0.5356711288230661,0.4436036328551104,431,31,Email,12,6,4043651,11560,2025-03-23 09:04:57.578245,2485,0,1,0,0
27441,10,278946,0.7666149934664537,0.9031855400388537,0.7463595321190236,728,88,Call,17,7,1641109,39159,2025-04-05 09:04:57.578245,17476,0,0,1,0
27442,5,441753,0.6253421799006097,0.573988230742559,0.7472781802406263,791,71,WhatsApp,15,8,7056971,49399,2025-04-06 09:04:57.578245,144209,0,0,1,0
27443,0,381524,0.9482243347873842,0.08912582756528342,0.6203304681410309,724,80,SMS,12,19,6915204,37422,2025-04-02 09:04:57.578245,7640,0,1,0,0
27444,15,290905,0.6731054688606982,0.46676882300326306,0.2984589790219646,562,5,SMS,15,12,8495492,36651,2025-02-14 09:04:57.578245,160093,0,0,1,1
27445,60,55555,0.6352718137555318,0.7479576195059914,0.192349412441975,765,42,Email,18,23,8523858,11525,2025-02-28 09:04:57.578245,80145,1,1,0,0
27446,5,86930,0.8688958323189645,0.39928855694194954,0.47140863138919553,304,52,SMS,10,18,1438189,13372,2025-03-02 09:04:57.578245,49765,1,1,0,0
27447,0,138069,0.7882460191674776,0.8761787599493512,0.12615444104256057,860,60,Email,9,3,7282741,39634,2025-04-15 09:04:57.578245,64264,1,0,1,1
27448,10,226099,0.29622027936554596,0.07183164896747096,0.6360964767992227,372,55,Call,13,8,5326366,37781,2025-03-15 09:04:57.578245,179510,1,0,1,0
27449,10,111086,0.49944407380435407,0.46074037069472895,0.07599383132163806,672,77,Call,13,5,1827260,19706,2025-04-17 09:04:57.578245,131688,0,0,1,0
27450,1,160218,0.6577239446069744,0.416456887903469,0.4711131175104484,468,33,SMS,11,1,342868,13176,2025-03-05 09:04:57.578245,103844,0,1,1,0
27451,15,464306,0.23583681567901416,0.6085315455137859,0.9844845247936294,891,61,Email,12,22,8445780,14042,2025-04-10 09:04:57.578245,65347,0,0,0,0
27452,90,46723,0.6392497553401626,0.09762110487350473,0.19989280997444192,382,72,SMS,14,17,8119790,19812,2025-03-18 09:04:57.578245,133932,0,0,1,0
27453,15,9646,0.7374530850304002,0.8284260689048788,0.03932124123620062,710,16,Call,18,10,7434098,21340,2025-04-26 09:04:57.578245,174758,0,0,1,1
27454,60,51906,0.26473856884885216,0.301913198577618,0.7675837108328467,578,33,Email,15,17,9172191,37074,2025-03-20 09:04:57.578245,49789,1,0,1,0
27455,2,184864,0.2697682968288764,0.8544750244143386,0.6322414111220022,731,54,Call,15,15,9745017,13194,2025-04-09 09:04:57.578245,126962,0,0,1,0
27456,1,326358,0.9933685995143924,0.015579357571299912,0.7004969943993159,440,54,WhatsApp,17,2,578859,14507,2025-02-17 09:04:57.578245,23473,0,0,0,0
27457,5,366202,0.3657689242218928,0.3858919742790249,0.14713618879515322,319,19,WhatsApp,8,7,5899470,40849,2025-05-05 09:04:57.578245,26496,1,0,1,0
27458,90,286683,0.0284799676630475,0.2598856372220182,0.7314118989696058,329,87,Email,17,11,6083395,25285,2025-04-23 09:04:57.578245,115274,0,0,0,0
27459,90,308440,0.1700207917909049,0.4548924906935825,0.5082701909407922,311,42,Email,17,19,6086517,30508,2025-02-27 09:04:57.578245,41293,0,1,1,1
27460,2,95166,0.7539867551124981,0.23532990310167134,0.9182992886981997,871,18,WhatsApp,10,12,6046434,35215,2025-04-24 09:04:57.578245,90836,0,0,1,0
27461,0,409800,0.6737792070575429,0.044526224904463896,0.7222896693795594,886,58,Call,11,22,9151839,33851,2025-03-18 09:04:57.578245,138648,0,1,0,0
27462,0,481252,0.8348241837368293,0.24689013619190137,0.843842446996603,518,54,SMS,14,7,471577,37364,2025-03-05 09:04:57.578245,136744,1,0,1,1
27463,5,107507,0.6582347074272564,0.313681906372136,0.6437283638971768,837,23,WhatsApp,16,17,5904328,8131,2025-02-23 09:04:57.578245,187288,1,1,1,0
27464,5,159450,0.6076809957660264,0.97121932600357,0.5179858388684613,641,60,Email,8,19,5433162,44957,2025-03-16 09:04:57.578245,63927,0,0,1,1
27465,15,434405,0.716078592987267,0.2891510899442442,0.2285785454281053,673,54,Call,14,16,1140977,6927,2025-04-04 09:04:57.578245,44525,0,0,0,0
27466,10,175392,0.9011143535993585,0.0946833751226257,0.058745590322088814,703,50,SMS,12,7,2252282,32560,2025-04-08 09:04:57.578245,177867,0,0,1,1
27467,15,428643,0.7208627318000572,0.44133814152143,0.3518009213814767,828,1,Email,19,19,8914779,5991,2025-03-15 09:04:57.578245,7786,0,1,0,1
27468,30,165292,0.10719578280228714,0.9027860091037011,0.5640479244736457,805,0,WhatsApp,13,16,9787168,19053,2025-02-28 09:04:57.578245,53290,0,0,0,0
27469,30,499313,0.7957531954067382,0.6349845227301374,0.016548548377769756,763,36,WhatsApp,11,9,258104,23873,2025-05-06 09:04:57.578245,74515,0,1,1,0
27470,90,182785,0.983044520862818,0.4288791092674884,0.3818502360685625,315,80,Call,14,7,3440954,38680,2025-03-18 09:04:57.578245,90372,0,1,1,0
27471,15,247250,0.0028085990890438506,0.9202601418789973,0.594764646553551,740,51,WhatsApp,13,11,6863639,49925,2025-02-17 09:04:57.578245,157106,0,0,0,0
27472,60,26329,0.4917440791368518,0.3936941747051299,0.6609545769878755,409,38,Call,10,17,4350543,33416,2025-04-21 09:04:57.578245,130775,0,0,1,0
27473,1,157040,0.03632914398002407,0.889094216236193,0.19218746412265453,721,82,Call,19,24,3733023,44591,2025-04-29 09:04:57.578245,14147,0,0,0,0
27474,60,390845,0.9551527703549633,0.5169505850939394,0.6825442393032227,784,68,WhatsApp,9,14,3107321,42827,2025-03-21 09:04:57.578245,68154,0,0,1,1
27475,90,107472,0.9584987626298102,0.872131087657354,0.22539135284321432,747,30,SMS,8,7,3940310,29386,2025-03-16 09:04:57.578245,78655,0,0,1,0
27476,5,462627,0.6299767123314209,0.7195349302809079,0.6424455052770583,834,60,SMS,18,13,8273835,16914,2025-04-25 09:04:57.578245,48134,0,0,1,0
27477,10,49122,0.5063767076984016,0.6579832166962759,0.11823726843597504,559,89,SMS,17,23,8817627,25071,2025-02-14 09:04:57.578245,32617,0,1,1,1
27478,10,359157,0.03360020170196576,0.8921133612925738,0.7796232085838561,863,72,WhatsApp,9,8,7445066,47631,2025-04-29 09:04:57.578245,98845,0,1,1,0
27479,1,270011,0.9664234558654768,0.9957080126688628,0.05311732670933755,839,82,Email,14,13,8366547,4733,2025-04-22 09:04:57.578245,161432,0,1,0,1
27480,10,382279,0.9711931314112845,0.898923366791767,0.7001569901416309,770,20,Call,13,14,3900856,17204,2025-04-21 09:04:57.578245,14993,1,0,1,0
27481,90,258739,0.7432291314782994,0.12305200360910162,0.8530202148554352,526,1,Email,11,22,4137604,8312,2025-03-14 09:04:57.578245,167330,0,0,0,0
27482,5,226014,0.028918066217199057,0.19886090650385746,0.6688022158628016,386,55,WhatsApp,8,19,1956038,34386,2025-03-16 09:04:57.578245,115058,1,1,1,0
27483,2,274546,0.7960847334232076,0.9735574471889351,0.15152442476423822,644,38,Call,11,23,7546093,8473,2025-03-27 09:04:57.578245,177092,1,1,0,0
27484,30,247493,0.5619508265342468,0.4202468215056685,0.18094496643122182,823,32,SMS,14,9,3243354,13745,2025-03-20 09:04:57.578245,73491,1,0,1,0
27485,60,165323,0.9715745501754939,0.19609114961241736,0.519368835791352,403,7,WhatsApp,12,18,3070017,26174,2025-04-04 09:04:57.578245,1779,0,1,0,0
27486,15,491623,0.6820879120162997,0.13556065464528566,0.04883899510034306,863,20,Call,10,8,8330597,17884,2025-02-16 09:04:57.578245,162342,0,0,0,1
27487,15,303199,0.9559088516051065,0.044367833217502706,0.08823082835865892,674,19,SMS,9,8,2812845,9267,2025-03-25 09:04:57.578245,95640,0,1,1,0
27488,10,87085,0.10421078035625331,0.34553995232163937,0.3437444513389837,805,41,SMS,19,5,1376319,21241,2025-04-22 09:04:57.578245,112204,1,1,1,1
27489,15,415033,0.7558459658302336,0.002992011255375182,0.25935655984587014,706,50,SMS,14,8,556676,11183,2025-03-27 09:04:57.578245,87993,0,1,1,0
27490,90,20420,0.8827243591754719,0.2897031055546996,0.6049847703566037,363,38,WhatsApp,17,23,1588731,16797,2025-02-15 09:04:57.578245,81389,0,0,1,1
27491,1,23203,0.6359552756966651,0.6102061098435861,0.6344831262136316,373,87,Email,9,9,7713607,6196,2025-03-08 09:04:57.578245,127844,0,0,0,0
27492,2,271309,0.5412668711689809,0.06107375460785702,0.5531357998742017,742,70,Call,15,18,961966,36505,2025-04-29 09:04:57.578245,130217,0,1,1,0
27493,0,456102,0.7750771054382615,0.18987793067196002,0.9207611469737159,397,12,Call,14,19,6592970,17779,2025-03-24 09:04:57.578245,29788,1,0,1,0
27494,5,269376,0.854951192887607,0.8852569113614666,0.5101818248993456,771,46,SMS,9,11,8963724,16860,2025-04-13 09:04:57.578245,25981,0,0,1,0
27495,1,445446,0.6233184877374683,0.2658998680030137,0.773202607027518,776,43,WhatsApp,14,18,2818899,45396,2025-03-04 09:04:57.578245,74965,0,0,1,0
27496,15,31249,0.7350471380142699,0.5010658399600291,0.5385727735326302,354,70,Email,16,19,5639684,15712,2025-04-04 09:04:57.578245,33042,1,0,0,0
27497,0,168979,0.39990539121051016,0.08165407922781942,0.11300161098522266,454,47,WhatsApp,9,14,1618077,6217,2025-03-21 09:04:57.578245,66839,0,0,1,0
27498,60,123022,0.3479929007609025,0.6096645624249154,0.7476263460066139,574,38,Call,14,11,9059293,39396,2025-03-17 09:04:57.578245,145902,0,0,0,0
27499,15,102879,0.20403531687942067,0.4931436273894536,0.06899620120636651,333,70,WhatsApp,17,21,6397768,7288,2025-04-10 09:04:57.578245,86810,0,0,0,1
27500,90,238627,0.6251188199483151,0.6277331322275999,0.13071158662083493,452,49,Call,8,20,3880316,23312,2025-03-28 09:04:57.578245,66881,0,1,1,1
27501,15,179410,0.8178541131343888,0.3363745803763639,0.1172724531624102,490,81,SMS,14,18,1062143,34094,2025-02-21 09:04:57.578245,83477,1,0,1,1
27502,30,31079,0.6634958880085686,0.327755816174519,0.9506581913158575,661,44,Call,15,16,951615,8231,2025-04-29 09:04:57.578245,17724,0,0,1,1
27503,10,462335,0.3924211869284938,0.675589478424405,0.7059153938165713,493,87,Call,13,19,4349502,27587,2025-03-31 09:04:57.578245,187009,0,1,1,0
27504,60,393059,0.9872278327011884,0.38221073529969574,0.9255523421280206,519,60,SMS,10,24,8509435,39929,2025-03-25 09:04:57.578245,167006,1,0,0,0
27505,60,238792,0.006172809958811198,0.8230459902666949,0.41278377898506013,852,88,SMS,11,5,3137264,20159,2025-02-20 09:04:57.578245,72981,1,1,0,0
27506,90,457506,0.3098898984463304,0.6256441330438404,0.8692576899599913,674,52,WhatsApp,15,18,3728025,39963,2025-03-27 09:04:57.578245,22785,0,1,1,0
27507,15,51991,0.9681827734437105,0.5795901850501339,0.874799429157783,686,13,Call,12,13,2362745,42974,2025-03-01 09:04:57.578245,168786,0,0,0,0
27508,0,427051,0.38538142910878515,0.27011831175378165,0.4244049835125996,668,69,SMS,15,24,2181864,19912,2025-03-15 09:04:57.578245,39977,0,0,0,0
27509,90,329933,0.6201508534367229,0.2707308874162755,0.023501207674746283,362,46,SMS,17,22,9623420,32275,2025-03-07 09:04:57.578245,35742,0,1,1,1
27510,2,191505,0.23968723533916725,0.6513082931558949,0.362777644881239,634,69,SMS,17,14,5224759,34648,2025-03-05 09:04:57.578245,101625,1,0,0,0
27511,90,365166,0.690010508808989,0.4861137685220094,0.263865247990965,786,10,WhatsApp,12,18,3765390,48973,2025-03-08 09:04:57.578245,147699,0,0,0,0
27512,30,462515,0.6487274288123801,0.5741582833638328,0.16960899866773227,380,83,WhatsApp,11,15,139889,16646,2025-02-23 09:04:57.578245,117875,0,0,0,0
27513,2,471834,0.6171283361865806,0.6805688445052136,0.6289409796570996,800,82,Email,16,23,1879217,17540,2025-04-05 09:04:57.578245,131926,0,0,1,0
27514,90,373841,0.37603251226077483,0.4421069457624278,0.3430924271043888,436,80,Call,9,14,1309523,10577,2025-03-05 09:04:57.578245,154740,1,1,1,0
27515,30,156641,0.9563310215542838,0.3062256658189696,0.7296164165075768,604,47,Call,15,9,8405690,36064,2025-04-20 09:04:57.578245,153129,0,1,1,0
27516,30,444265,0.6436094325146351,0.5738845290008746,0.5408014282310213,869,59,Email,8,6,9699453,12998,2025-05-04 09:04:57.578245,140750,0,0,0,0
27517,30,135792,0.09285367568468994,0.5497862197623928,0.856208654825798,396,57,WhatsApp,16,15,9858676,15920,2025-02-12 09:04:57.578245,31272,0,0,1,1
27518,1,485704,0.736402109304659,0.003823597955937008,0.04771234083284315,302,36,WhatsApp,8,4,4099401,9634,2025-02-20 09:04:57.578245,99551,0,0,1,0
27519,5,17873,0.3195505755094028,0.500345784623163,0.2932328573380477,498,54,Email,15,20,2929591,47389,2025-03-04 09:04:57.578245,98035,0,1,1,0
27520,60,22853,0.33014806494744164,0.7691857731004021,0.767350064970872,869,77,Email,18,3,7821868,20044,2025-04-02 09:04:57.578245,74129,0,1,1,0
27521,1,42664,0.2258125199206189,0.6059116477306394,0.6962611007737131,678,19,WhatsApp,16,3,8490546,39304,2025-03-02 09:04:57.578245,20130,0,0,1,1
27522,5,120673,0.6479723146744895,0.03629882818538288,0.9004441425079897,308,27,Call,14,8,6332850,17048,2025-03-17 09:04:57.578245,196908,0,0,1,0
27523,60,205161,0.9558138190209174,0.929359234604501,0.7927599529876588,742,31,WhatsApp,15,14,9775505,38956,2025-02-24 09:04:57.578245,34595,1,1,1,0
27524,2,30252,0.8186382133494594,0.7878396232037567,0.38137388659615545,456,70,Email,8,15,3248684,2036,2025-04-29 09:04:57.578245,18250,0,0,1,0
27525,15,457464,0.9241013238678232,0.23685624567742825,0.6921181478798258,550,11,Call,19,22,2131105,17253,2025-04-14 09:04:57.578245,99630,1,0,0,0
27526,1,435732,0.9307483840451696,0.5243471933546109,0.5676702223616618,598,60,Call,18,22,1920315,31461,2025-03-26 09:04:57.578245,176363,0,0,0,0
27527,60,314605,0.0015457948109478536,0.11475317986800337,0.2767654471281249,434,8,WhatsApp,11,23,7106910,41207,2025-03-14 09:04:57.578245,34503,0,0,1,1
27528,60,144101,0.6243258532622962,0.3432849746785108,0.2665440341241079,607,47,Call,9,8,376288,11319,2025-02-16 09:04:57.578245,181558,0,1,1,0
27529,0,200159,0.930088253869884,0.041827862207761024,0.5932413164569832,735,26,Email,13,11,8570086,15173,2025-02-07 09:04:57.578245,217,0,1,0,0
27530,2,57201,0.5514100594438587,0.567325062704203,0.06205324782855204,449,75,WhatsApp,16,17,152267,2426,2025-02-08 09:04:57.578245,93623,0,1,0,0
27531,1,269033,0.6801855575744952,0.08070132352244275,0.08472286692465014,542,30,Call,13,15,5786800,8883,2025-03-09 09:04:57.578245,137419,0,0,1,1
27532,30,39596,0.4367329831848006,0.8978501830764091,0.6017626433222494,377,10,SMS,10,13,5052453,37957,2025-02-21 09:04:57.578245,71043,0,0,1,1
27533,30,53146,0.8518526359003593,0.3969267757554811,0.09067797386044085,765,14,Email,11,7,3659241,13069,2025-04-25 09:04:57.578245,22642,0,1,0,1
27534,5,85705,0.16332338091079124,0.8624097758148682,0.011566917638104468,798,69,SMS,13,8,248544,20115,2025-02-27 09:04:57.578245,160929,0,1,1,0
27535,60,356445,0.09211893649061398,0.4895766743718325,0.9282374893695463,337,52,WhatsApp,15,20,4159626,28248,2025-03-18 09:04:57.578245,97279,0,0,0,0
27536,2,411943,0.3726298286283508,0.17401402564418522,0.6588590069410101,829,15,Call,16,4,3019861,37142,2025-03-22 09:04:57.578245,95146,0,0,0,0
27537,90,200488,0.07888503159545879,0.26099795683276394,0.2665108670283316,610,16,Email,14,8,2467821,7023,2025-04-01 09:04:57.578245,114588,1,0,0,0
27538,10,259715,0.1415890818036768,0.5537045858833266,0.9132257614546928,361,4,WhatsApp,14,19,7202176,27537,2025-03-09 09:04:57.578245,1605,0,0,1,0
27539,1,453679,0.15749080398647963,0.11305407881005036,0.7336639158664119,406,56,Call,18,22,4983253,5084,2025-04-22 09:04:57.578245,177515,0,1,1,1
27540,90,26134,0.004950534916140836,0.17948844809561693,0.5012413095268935,747,39,SMS,18,20,1489240,34492,2025-03-27 09:04:57.578245,56804,0,0,1,0
27541,0,365133,0.8140995543962487,0.92211565900469,0.03741571478913386,441,20,Call,16,12,5923266,3754,2025-04-13 09:04:57.578245,194364,0,1,1,0
27542,60,212203,0.8924914666016274,0.1819221636337649,0.590099071282543,744,79,Call,12,11,4739971,19168,2025-03-25 09:04:57.578245,68174,0,0,1,0
27543,15,280819,0.04008100087403976,0.5473421101206641,0.8016533006914799,629,73,WhatsApp,16,14,8973523,26764,2025-04-19 09:04:57.578245,33028,0,0,1,0
27544,0,399575,0.23303182211788198,0.4963174782052242,0.7534869358116102,393,78,SMS,18,18,3406821,15251,2025-03-14 09:04:57.578245,149436,0,0,0,0
27545,5,168924,0.34108763055473645,0.0009170708281380779,0.0236359265263848,323,13,SMS,17,24,3725831,23430,2025-02-24 09:04:57.578245,121456,0,0,1,0
27546,2,188399,0.7982381339475326,0.6478980023582749,0.35062945557154945,723,25,Call,9,21,3628011,14619,2025-02-15 09:04:57.578245,183478,1,0,0,0
27547,30,137213,0.23326082756992517,0.6808607267317766,0.09025515401446238,819,43,SMS,15,24,5197709,37722,2025-03-04 09:04:57.578245,153059,0,1,1,1
27548,30,186285,0.3992351377068877,0.18817994638002078,0.39240473901538697,611,47,Call,10,11,6092654,5779,2025-04-04 09:04:57.578245,189554,0,1,1,0
27549,15,224616,0.9737578162342221,0.4654020143697546,0.543394433072754,500,32,WhatsApp,19,19,2375806,35759,2025-04-04 09:04:57.578245,10457,0,0,1,0
27550,60,435215,0.8277499519707788,0.9190492582171931,0.3655610396530531,881,10,Call,15,2,1178251,26829,2025-04-26 09:04:57.578245,197827,0,0,1,0
27551,30,324563,0.09966362251737282,0.9936701837538043,0.5915402165292868,562,28,WhatsApp,13,17,836177,6396,2025-02-07 09:04:57.578245,180565,1,1,0,0
27552,5,306350,0.31954059041196536,0.8916535594962548,0.05570607889540158,303,7,Call,18,7,2577455,12348,2025-03-09 09:04:57.578245,112176,0,0,1,1
27553,30,283843,0.5769562917712453,0.07182797186761891,0.0693066711810788,414,23,SMS,11,11,2511584,31244,2025-03-20 09:04:57.578245,49857,0,1,0,0
27554,0,423288,0.6828857259254963,0.9546834945808452,0.6374397216791068,395,25,Email,19,22,1441698,15533,2025-03-24 09:04:57.578245,183066,1,0,1,0
27555,2,325443,0.6446432945814706,0.9300017333566595,0.8493825571105748,567,20,Call,9,10,2050032,47436,2025-02-14 09:04:57.578245,143084,1,1,1,1
27556,1,423412,0.08439893687189681,0.32376107387282016,0.5289029661082322,718,26,SMS,18,7,8463698,36078,2025-03-16 09:04:57.578245,21119,1,0,1,1
27557,30,336319,0.9932113845333219,0.3927804517767397,0.4178383748025154,327,59,WhatsApp,10,10,3417867,4553,2025-02-23 09:04:57.578245,128208,0,0,0,0
27558,90,380801,0.1829539829834299,0.3998540063423067,0.7507674766463132,575,38,WhatsApp,8,15,9035715,39134,2025-05-04 09:04:57.578245,118129,0,1,1,0
27559,10,373657,0.17578056677546605,0.7963006317553872,0.9379473832555614,649,61,WhatsApp,15,1,147416,21173,2025-02-20 09:04:57.578245,14356,1,1,1,0
27560,90,264962,0.24188955261788192,0.9645853410404143,0.8454161747138242,511,6,Email,18,6,9011706,33124,2025-02-10 09:04:57.578245,91707,1,0,0,1
